Time [s],Altitude [m],Velocity [m/s],Non-NominalThrottle,Propellant Mass [kg],Total Mass [kg]
2.7524215689018914,4793.2766101265815,-86.70970598786116,0.8645450267225958,591707.7309205673,959720.6374424552
2.9359163401620174,4777.397654015639,-86.6528712158238,0.8643807540360103,591201.5280407347,959214.4345626226
3.1194111114221434,4761.529105930424,-86.59552494996863,0.8642157814763012,590695.4217729385,958708.3282948263
3.3029058826822695,4745.671059539664,-86.53766615567002,0.8640511526165473,590189.4119158993,958202.3184377871
3.4864006539423955,4729.8236087015575,-86.47929647972325,0.8638856151139699,589683.4990017411,957696.4055236289
3.6698954252025215,4713.986846972726,-86.42041550887278,0.8637201309579743,589177.6829992227,957190.5895211105
3.853390196462648,4698.160867985473,-86.36102412065559,0.8635540977982699,588671.9642298544,956684.8707517423
4.036884967722774,4682.345765211397,-86.30112187037088,0.863388132242016,588166.342654046,956179.2491759339
4.2203797389829,4666.541632203534,-86.24071006206663,0.8632214191983795,587660.8187095446,955673.7252314325
4.403874510243027,4650.748562276117,-86.17978971840608,0.8630540905621318,587155.3927568566,955168.2992787445
4.587369281503152,4634.966648556096,-86.11835906030232,0.8628874505742932,586650.0643926924,954662.9709145803
4.770864052763279,4619.195984496222,-86.05641991848567,0.8627198185864016,586144.8341979918,954157.7407198796
4.954358824023404,4603.436663213991,-85.9939718168353,0.8625522682870129,585639.702124916,953652.6086468039
5.137853595283531,4587.688777914088,-85.93101662344564,0.8623837098107829,585134.6687638785,953147.5752857664
5.321348366543656,4571.952421459097,-85.86755326038119,0.8622155126932212,584629.7339032587,952642.6404251466
5.504843137803783,4556.227686909006,-85.80358292725852,0.8620466184962836,584124.8979512836,952137.8044731715
5.688337909063908,4540.514667104114,-85.73910543900077,0.8618776704604525,583620.1609394825,951633.0674613704
5.871832680324035,4524.813454918618,-85.6741203303406,0.8617087980704571,583115.5228235555,951128.4293454434
6.055327451584161,4509.124143311916,-85.6086303620516,0.8615385052995774,582610.9844353129,950623.8909572008
6.238822222844287,4493.446824737831,-85.54263475905167,0.8613684325066553,582106.5456459301,950119.452167818
6.422316994104413,4477.781591792126,-85.47613338787437,0.8611982815872038,581602.2065011599,949615.1130230478
6.605811765364539,4462.128537095006,-85.40912761657444,0.8610273571421356,581097.9674539983,949110.8739758861
6.789306536624665,4446.4877530161475,-85.34161889965756,0.8608556201214219,580593.8289803097,948606.7355021975
6.972801307884791,4430.859331658864,-85.27360545127242,0.8606845699465608,580089.79067786,948102.6971997479
7.1562960791449175,4415.24336545351,-85.20508823115142,0.8605129357071446,579585.8528886922,947598.75941058
7.339790850405043,4399.639946654686,-85.1360670607389,0.8603412438397429,579082.0156465544,947094.9221684423
7.52328562166517,4384.049167549692,-85.06654449926944,0.8601682296852577,578578.2797258111,946591.186247699
7.706780392925296,4368.471119957159,-84.99651835730549,0.859996086959034,578074.644616132,946087.5511380199
7.890275164185422,4352.905896096666,-84.92598854049261,0.8598238468802287,577571.1103745293,945584.0168964171
8.073769935445547,4337.353588205071,-84.85495945406926,0.859649434291435,577067.6782732789,945080.5847951667
8.257264706705675,4321.81428771251,-84.78342712414258,0.8594767146589554,576564.3473209434,944577.2538428312
8.4407594779658,4306.28808677685,-84.7113926981739,0.859303324874642,576061.1179099805,944074.0244318683
8.624254249225926,4290.775077345825,-84.63885933082571,0.8591283414619387,575557.9909736585,943570.8974955464
8.807749020486053,4275.275350789462,-84.56582591789993,0.8589537269922272,575054.9662959153,943067.8728178032
8.991243791746179,4259.78899868,-84.49229335757796,0.8587785590546423,574552.0442008754,942564.9507227633
9.174738563006304,4244.316112425194,-84.41826111124774,0.8586034987674347,574049.2246254962,942062.1311473841
9.35823333426643,4228.856783531433,-84.3437289846697,0.858428387070739,573546.5075998842,941559.414121772
9.541728105526557,4213.4111035406795,-84.26869760463882,0.8582528463339483,573043.893375296,941056.7998971839
9.725222876786683,4197.979163880111,-84.19316725159798,0.8580770358269258,572541.3821097158,940554.2886316037
9.908717648046808,4182.5610559255465,-84.11713958334921,0.8579003233987033,572038.9743313311,940051.880853219
10.092212419306934,4167.156870749218,-84.04061458678403,0.8577234766584081,571536.6701187984,939549.5766406863
10.275707190567061,4151.766699425756,-83.96359204039413,0.8575465908206479,571034.469495014,939047.3760169019
10.459201961827187,4136.390633070357,-83.88607181816703,0.8573696216033146,570532.3725088073,938545.2790306952
10.642696733087313,4121.028762821292,-83.80805772563617,0.857190767775782,570030.3802638529,938043.2867857408
10.82619150434744,4105.681179119935,-83.72954694228038,0.8570130659679002,569528.4920854992,937541.3986073871
11.009686275607566,4090.3479729241753,-83.65054015588264,0.8568349079176258,569026.7082409333,937039.6147628211
11.193181046867691,4075.0292350659493,-83.57103735208229,0.8566566150634112,568525.0288090996,936537.9353309874
11.376675818127817,4059.7250563798234,-83.49104105082809,0.8564770284703715,568023.4545476439,936036.3610695318
11.560170589387944,4044.4355272388916,-83.4105480113134,0.8562987824201655,567521.9846715109,935534.8911933987
11.74366536064807,4029.16073860973,-83.32956143071951,0.8561189332695467,567020.620119516,935033.5266414039
11.927160131908195,4013.9007808734214,-83.24808016974198,0.8559394631981658,566519.3606696611,934532.267191549
12.110654903168323,3998.655744619687,-83.16610592757051,0.8557590756717454,566018.2068592306,934031.1133811185
12.294149674428448,3983.42572012708,-83.0836378404905,0.8555789407478356,565517.1585402943,933530.0650621821
12.477644445688574,3968.210797832322,-83.00067769085312,0.8553978510948518,565016.2162719652,933029.122793853
12.6611392169487,3953.011067845738,-82.91722398095389,0.8552173024828056,564515.3797373963,932528.2862592841
12.844633988208827,3937.826620551924,-82.83327898492009,0.8550355754694241,564014.6496266887,932027.5561485766
13.028128759468952,3922.65754591902,-82.7488423100797,0.8548538856780337,563514.0259180444,931526.9324399323
13.211623530729078,3907.503933987075,-82.6639134434034,0.8546722871731226,563013.5085580037,931026.4150798916
13.395118301989205,3892.3658748900884,-82.5784934365203,0.8544900676000974,562513.0979102795,930526.0044321674
13.57861307324933,3877.2434585694764,-82.49258240721333,0.8543076520307297,562012.7940896521,930025.70061154
13.762107844509456,3862.1367749450865,-82.4061798002527,0.8541253459905985,561512.5970319787,929525.5035538665
13.945602615769582,3847.045914038444,-82.31928677256872,0.8539423711238365,561012.5071289404,929025.4136508283
14.12909738702971,3831.970965659208,-82.23190633142352,0.8537578882658258,560512.5252636548,928525.4317855426
14.312592158289835,3816.912019066325,-82.14403440854684,0.8535751097447717,560012.6504380195,928025.5569599074
14.49608692954996,3801.8691642637527,-82.05567461631529,0.8533905487238971,559512.8836959109,927525.7902177988
14.679581700810086,3786.842490593925,-81.96682578459657,0.85320637570165,559013.2248101074,927026.1313319952
14.863076472070214,3771.8320876135585,-81.87748882607166,0.8530216457152864,558513.6741067809,926526.5806286688
15.04657124333034,3756.838044712232,-81.78766257490052,0.8528373003852971,558014.231360667,926027.1378825549
15.230066014590465,3741.8604514930225,-81.69734954613516,0.8526516723885106,557514.8973229275,925527.8038448154
15.413560785850592,3726.899397098431,-81.60654916012378,0.8524661635613212,557015.6719237736,925028.5784456615
15.597055557110718,3711.954970777109,-81.51525986503934,0.8522812125925292,556516.5548365095,924529.4613583974
15.780550328370843,3697.02726206189,-81.42348466450778,0.8520947589678926,556017.546941128,924030.4534630158
15.964045099630969,3682.116359935561,-81.33122317980173,0.8519083328726057,555518.6482215071,923531.554743395
16.147539870891094,3667.222353450264,-81.23847620704097,0.8517214031595572,555019.858972578,923032.7654944658
16.331034642151224,3652.34533151235,-81.14524225631631,0.8515350018151286,554521.1788849147,922534.0854068026
16.51452941341135,3637.4853833010134,-81.05152272294727,0.8513478257144813,554022.608412234,922035.5149341219
16.698024184671475,3622.642597739926,-80.95731842425835,0.8511601363213905,553524.1478551326,921537.0543770205
16.8815189559316,3607.8170636030854,-80.86262771669124,0.8509730429410094,553025.7968645705,921038.7033864583
17.065013727191726,3593.008869965471,-80.76745425776133,0.8507841560610665,552527.5564908658,920540.4630127536
17.24850849845185,3578.218105232269,-80.6717964302451,0.8505958532379772,552029.4263919803,920042.3329138681
17.432003269711977,3563.444858104824,-80.5756550010278,0.8504070598537847,551531.4068551987,919544.3133770865
17.615498040972106,3548.6892171440427,-80.47902812767904,0.850218949784832,551033.4974803546,919046.4040022425
17.798992812232232,3533.951271248232,-80.38191797805365,0.8500297182059241,550535.6989242323,918548.6054461201
17.982487583492357,3519.2311089187046,-80.28432512675556,0.84984008256327,550038.0114234614,918050.9179453492
