time,x,y,z,vx,vy,vz,m
617.1859299328926,6198213.562250737,1508932.0645993643,-2143634.4459386435,-2060.162187367718,3234.7020254912077,-6286.8292797290105,708.1783687580584
617.2859299328926,6198007.50550319,1509255.5249345107,-2144263.1148483176,-2060.972754087267,3234.5046716042293,-6286.548901778576,708.1783687580584
617.3859299328926,6197801.367701818,1509578.9655325187,-2144891.755716605,-2061.7832638545733,3234.3072827235546,-6286.2684519952545,708.1783687580584
617.4859299328926,6197595.148852318,1509902.3863898893,-2145520.368536323,-2062.593716665568,3234.1098588537916,-6285.987930387229,708.1783687580584
617.5859299328927,6197388.848960384,1510225.7875031235,-2146148.953300289,-2063.4041125161825,3233.9123999995477,-6285.707336962684,708.1783687580584
617.6859299328927,6197182.468031713,1510549.1688687233,-2146777.510001322,-2064.2144514023494,3233.71490616543,-6285.426671729801,708.1783687580584
617.7859299328927,6196976.0060720015,1510872.530483191,-2147406.0386322415,-2065.0247333200027,3233.5173773560446,-6285.14593469676,708.1783687580584
617.8859299328927,6196769.463086948,1511195.872343029,-2148034.5391858686,-2065.8349582650776,3233.3198135759976,-6284.865125871745,708.1783687580584
617.9859299328928,6196562.839082248,1511519.1944447407,-2148663.011655024,-2066.6451262335104,3233.122214829895,-6284.584245262933,708.1783687580584
618.0859299328928,6196356.1340636,1511842.4967848298,-2149291.456032529,-2067.4552372212383,3232.9245811223414,-6284.303292878505,708.1783687580584
618.1859299328928,6196149.348036703,1512165.7793598,-2149919.8723112075,-2068.2652912242,3232.7269124579416,-6284.022268726639,708.1783687580584
618.2859299328928,6195942.481007255,1512489.0421661562,-2150548.260483883,-2069.075288238336,3232.5292088413,-6283.741172815512,708.1783687580584
618.3859299328929,6195735.532980955,1512812.2852004035,-2151176.6205433793,-2069.8852282595867,3232.3314702770194,-6283.460005153302,708.1783687580584
618.4859299328929,6195528.503963503,1513135.5084590472,-2151804.9524825225,-2070.6951112838947,3232.133696769704,-6283.178765748184,708.1783687580584
618.5859299328929,6195321.393960599,1513458.711938593,-2152433.2562941383,-2071.504937307204,3231.9358883239556,-6282.897454608334,708.1783687580584
618.6859299328929,6195114.202977942,1513781.8956355476,-2153061.5319710537,-2072.3147063254582,3231.7380449443767,-6282.616071741926,708.1783687580584
618.7859299328929,6194906.931021234,1514105.0595464178,-2153689.7795060966,-2073.1244183346043,3231.540166635569,-6282.334617157136,708.1783687580584
618.885929932893,6194699.578096176,1514428.2036677108,-2154317.9988920954,-2073.934073330589,3231.3422534021347,-6282.053090862135,708.1783687580584
618.985929932893,6194492.1442084685,1514751.3279959343,-2154946.1901218793,-2074.7436713093607,3231.1443052486734,-6281.771492865097,708.1783687580584
619.085929932893,6194284.629363814,1515074.4325275968,-2155574.353188279,-2075.5532122668687,3230.946322179786,-6281.489823174192,708.1783687580584
619.185929932893,6194077.033567916,1515397.5172592069,-2156202.4880841253,-2076.362696199064,3230.748304200072,-6281.208081797592,708.1783687580584
619.285929932893,6193869.356826475,1515720.5821872735,-2156830.5948022497,-2077.1721231018987,3230.5502513141314,-6280.926268743467,708.1783687580584
619.3859299328931,6193661.599145195,1516043.6273083065,-2157458.673335485,-2077.9814929713257,3230.3521635265624,-6280.644384019986,708.1783687580584
619.4859299328931,6193453.760529782,1516366.652618816,-2158086.723676665,-2078.790805803299,3230.1540408419637,-6280.362427635318,708.1783687580584
619.5859299328931,6193245.840985936,1516689.658115312,-2158714.7458186243,-2079.6000615937746,3229.9558832649336,-6280.080399597631,708.1783687580584
619.6859299328931,6193037.840519364,1517012.643794306,-2159342.739754197,-2080.409260338709,3229.757690800069,-6279.798299915092,708.1783687580584
619.7859299328932,6192829.75913577,1517335.6096523094,-2159970.7054762198,-2081.21840203406,3229.5594634519675,-6279.516128595867,708.1783687580584
619.8859299328932,6192621.596840858,1517658.555685834,-2160598.642977529,-2082.027486675787,3229.361201225225,-6279.233885648122,708.1783687580584
619.9859299328932,6192413.353640337,1517981.4818913923,-2161226.5522509627,-2082.8365142598495,3229.1629041244382,-6278.9515710800215,708.1783687580584
620.0859299328932,6192205.029539909,1518304.3882654968,-2161854.4332893584,-2083.64548478221,3228.9645721542024,-6278.66918489973,708.1783687580584
620.1859299328933,6191996.624545283,1518627.274804661,-2162482.286085556,-2084.454398238831,3228.7662053191125,-6278.38672711541,708.1783687580584
