t,x,y,vx,vy,theta
27.50000000000012,215.99292042536138,440.1041666666723,-32.62061102342304,-27.08333333333327,0.22743489339413522
27.600000000000122,212.74317574826864,437.40000000000566,-32.37428251843179,-26.99999999999994,0.22743489339413525
27.700000000000124,209.51806392167504,434.70416666667234,-32.127954013440544,-26.916666666666607,0.22743489339413533
27.800000000000125,206.31758494558053,432.01666666667234,-31.881625508449293,-26.833333333333275,0.2274348933941354
27.900000000000126,203.14173881998516,429.33750000000566,-31.635297003458042,-26.749999999999943,0.2274348933941354
28.000000000000128,199.99052554488892,426.6666666666723,-31.38896849846679,-26.66666666666661,0.22743489339413542
28.10000000000013,196.86394512029182,424.0041666666723,-31.14263999347554,-26.58333333333328,0.2274348933941354
28.20000000000013,193.76199754619384,421.35000000000565,-30.89631148848429,-26.499999999999947,0.2274348933941354
28.300000000000132,190.68468282259497,418.70416666667234,-30.64998298349304,-26.416666666666615,0.2274348933941354
28.400000000000134,187.63200094949522,416.06666666667235,-30.40365447850179,-26.333333333333282,0.2274348933941354
28.500000000000135,184.6039519268946,413.4375000000057,-30.157325973510538,-26.24999999999995,0.2274348933941354
28.600000000000136,181.60053575479313,410.81666666667235,-29.910997468519287,-26.166666666666618,0.22743489339413542
28.700000000000138,178.62175243319078,408.20416666667234,-29.664668963528037,-26.083333333333286,0.22743489339413533
28.80000000000014,175.66760196208753,405.60000000000565,-29.418340458536786,-25.999999999999954,0.22743489339413533
28.90000000000014,172.73808434148341,403.0041666666723,-29.172011953545535,-25.91666666666662,0.22743489339413533
29.000000000000142,169.83319957137843,400.4166666666723,-28.925683448554285,-25.83333333333329,0.22743489339413533
29.100000000000144,166.95294765177258,397.83750000000566,-28.679354943563034,-25.749999999999957,0.22743489339413533
29.200000000000145,164.09732858266582,395.26666666667234,-28.433026438571783,-25.666666666666625,0.2274348933941354
29.300000000000146,161.2663423640582,392.70416666667234,-28.186697933580533,-25.583333333333293,0.2274348933941354
29.400000000000148,158.45998899594971,390.15000000000566,-27.940369428589282,-25.49999999999996,0.2274348933941354
29.50000000000015,155.67826847834036,387.6041666666723,-27.69404092359803,-25.41666666666663,0.2274348933941354
29.60000000000015,152.92118081123013,385.0666666666723,-27.44771241860678,-25.333333333333297,0.2274348933941354
29.700000000000152,150.188725994619,382.53750000000565,-27.20138391361553,-25.249999999999964,0.22743489339413533
29.800000000000153,147.480904028507,380.01666666667234,-26.95505540862428,-25.166666666666632,0.22743489339413533
29.900000000000155,144.79771491289415,377.50416666667235,-26.70872690363303,-25.0833333333333,0.22743489339413533
30.000000000000156,142.13915864778042,375.0000000000057,-26.462398398641778,-24.999999999999968,0.22743489339413533
30.100000000000158,139.50523523316582,372.50416666667235,-26.216069893650527,-24.916666666666636,0.22743489339413533
30.20000000000016,136.89594466905032,370.01666666667234,-25.969741388659276,-24.833333333333304,0.2274348933941353
30.30000000000016,134.31128695543396,367.53750000000565,-25.723412883668026,-24.74999999999997,0.22743489339413533
30.400000000000162,131.75126209231672,365.0666666666723,-25.477084378676775,-24.66666666666664,0.22743489339413533
30.500000000000163,129.21587007969862,362.6041666666723,-25.230755873685524,-24.583333333333307,0.2274348933941353
30.600000000000165,126.70511091757963,360.15000000000566,-24.984427368694273,-24.499999999999975,0.2274348933941353
30.700000000000166,124.21898460595978,357.70416666667234,-24.738098863703023,-24.416666666666643,0.22743489339413525
30.800000000000168,121.75749114483904,355.26666666667234,-24.491770358711772,-24.33333333333331,0.22743489339413525
30.90000000000017,119.32063053421743,352.83750000000566,-24.24544185372052,-24.24999999999998,0.22743489339413522
31.00000000000017,116.90840277409494,350.4166666666723,-23.99911334872927,-24.166666666666647,0.22743489339413522
31.100000000000172,114.52080786447158,348.0041666666723,-23.75278484373802,-24.083333333333314,0.22743489339413522
31.200000000000173,112.15784580534734,345.60000000000565,-23.50645633874677,-23.999999999999982,0.22743489339413522
31.300000000000175,109.81951659672222,343.20416666667234,-23.26012783375552,-23.91666666666665,0.22743489339413522
31.400000000000176,107.50582023859624,340.81666666667235,-23.013799328764268,-23.833333333333318,0.22743489339413522
31.500000000000178,105.21675673096938,338.4375000000057,-22.767470823773017,-23.749999999999986,0.22743489339413517
31.60000000000018,102.95232607384165,336.06666666667235,-22.521142318781767,-23.666666666666654,0.22743489339413517
31.70000000000018,100.71252826721303,333.70416666667234,-22.274813813790516,-23.58333333333332,0.22743489339413517
31.800000000000182,98.49736331108355,331.35000000000565,-22.028485308799265,-23.49999999999999,0.22743489339413517
31.900000000000183,96.30683120545318,329.0041666666723,-21.782156803808014,-23.416666666666657,0.22743489339413514
32.000000000000185,94.14093195032194,326.6666666666723,-21.535828298816764,-23.333333333333325,0.22743489339413514
32.100000000000186,91.99966554568984,324.33750000000566,-21.289499793825513,-23.249999999999993,0.22743489339413514
32.20000000000019,89.88303199155685,322.01666666667234,-21.043171288834262,-23.16666666666666,0.22743489339413514
32.30000000000019,87.79103128792299,319.70416666667234,-20.79684278384301,-23.08333333333333,0.22743489339413514
32.40000000000019,85.72366343478825,317.40000000000566,-20.55051427885176,-22.999999999999996,0.2274348933941351
32.50000000000019,83.68092843215264,315.1041666666723,-20.30418577386051,-22.916666666666664,0.2274348933941351
32.60000000000019,81.66282628001616,312.8166666666723,-20.05785726886926,-22.833333333333332,0.22743489339413506
32.700000000000195,79.6693569783788,310.5375000000056,-19.81152876387801,-22.75,0.22743489339413506
32.800000000000196,77.70052052724057,308.2666666666723,-19.565200258886758,-22.666666666666668,0.22743489339413506
32.9000000000002,75.75631692660146,306.0041666666723,-19.318871753895507,-22.583333333333336,0.22743489339413503
33.0000000000002,73.83674617646147,303.7500000000056,-19.072543248904257,-22.500000000000004,0.22743489339413497
33.1000000000002,71.94180827682061,301.5041666666723,-18.826214743913006,-22.41666666666667,0.22743489339413497
33.2000000000002,70.07150322767887,299.2666666666723,-18.579886238921755,-22.33333333333334,0.22743489339413497
33.3000000000002,68.22583102903627,297.0375000000056,-18.333557733930505,-22.250000000000007,0.22743489339413495
33.400000000000205,66.40479168089279,294.81666666667223,-18.087229228939254,-22.166666666666675,0.2274348933941349
33.500000000000206,64.60838518324843,292.60416666667226,-17.840900723948003,-22.083333333333343,0.22743489339413486
33.60000000000021,62.83661153610319,290.4000000000056,-17.594572218956753,-22.00000000000001,0.22743489339413483
33.70000000000021,61.089470739457084,288.2041666666723,-17.348243713965502,-21.91666666666668,0.22743489339413483
33.80000000000021,59.3669627933101,286.0166666666723,-17.10191520897425,-21.833333333333346,0.22743489339413478
33.90000000000021,57.66908769766224,283.8375000000056,-16.855586703983,-21.750000000000014,0.22743489339413478
34.00000000000021,55.99584545251351,281.66666666667226,-16.60925819899175,-21.666666666666682,0.22743489339413475
34.100000000000215,54.347236057863896,279.50416666667223,-16.3629296940005,-21.58333333333335,0.2274348933941347
34.200000000000216,52.72325951371341,277.35000000000554,-16.11660118900925,-21.500000000000018,0.2274348933941347
34.30000000000022,51.12391582006205,275.2041666666722,-15.870272684017998,-21.416666666666686,0.22743489339413467
34.40000000000022,49.54920497690982,273.06666666667223,-15.623944179026749,-21.333333333333353,0.22743489339413459
34.50000000000022,47.99912698425671,270.93750000000557,-15.3776156740355,-21.25000000000002,0.22743489339413459
34.60000000000022,46.47368184210273,268.81666666667223,-15.13128716904425,-21.16666666666669,0.2274348933941346
34.70000000000022,44.97286955044787,266.7041666666722,-14.884958664053,-21.083333333333357,0.22743489339413459
34.800000000000225,43.49669010929213,264.60000000000554,-14.638630159061751,-21.000000000000025,0.22743489339413459
34.900000000000226,42.04514351863552,262.5041666666722,-14.392301654070502,-20.916666666666693,0.22743489339413459
35.00000000000023,40.61822977847803,260.41666666667214,-14.145973149079254,-20.83333333333336,0.2274348933941346
35.10000000000023,39.215948888819675,258.3375000000055,-13.899644644088003,-20.75000000000003,0.22743489339413467
35.20000000000023,37.83830084966044,256.26666666667217,-13.653316139096754,-20.666666666666696,0.22743489339413459
35.30000000000023,36.48528566100033,254.20416666667217,-13.406987634105505,-20.583333333333364,0.2274348933941346
35.40000000000023,35.15690332283935,252.1500000000055,-13.160659129114256,-20.500000000000032,0.22743489339413459
35.500000000000234,33.85315383517749,250.10416666667214,-12.914330624123007,-20.4166666666667,0.2274348933941346
35.600000000000236,32.57403719801475,248.06666666667215,-12.668002119131756,-20.333333333333368,0.2274348933941346
35.70000000000024,31.319553411351137,246.03750000000548,-12.421673614140508,-20.250000000000036,0.22743489339413459
35.80000000000024,30.089702475186648,244.01666666667214,-12.175345109149259,-20.166666666666703,0.2274348933941346
35.90000000000024,28.884484389521283,242.00416666667212,-11.929016604158008,-20.08333333333337,0.22743489339413467
36.00000000000024,27.703899154355046,240.00000000000546,-11.682688099166757,-20.00000000000004,0.2274348933941346
36.10000000000024,26.547946769687933,238.00416666667212,-11.436359594175508,-19.916666666666707,0.22743489339413459
36.200000000000244,25.416627235519943,236.0166666666721,-11.19003108918426,-19.833333333333375,0.2274348933941346
36.300000000000246,24.309940551851078,234.03750000000542,-10.943702584193009,-19.750000000000043,0.2274348933941347
36.40000000000025,23.22788671868134,232.0666666666721,-10.697374079201758,-19.66666666666671,0.22743489339413467
36.50000000000025,22.170465736010726,230.10416666667209,-10.451045574210507,-19.58333333333338,0.22743489339413467
36.60000000000025,21.137677603839236,228.1500000000054,-10.204717069219257,-19.500000000000046,0.2274348933941346
36.70000000000025,20.129522322166874,226.20416666667205,-9.958388564228008,-19.416666666666714,0.22743489339413459
36.80000000000025,19.145999890993636,224.26666666667205,-9.712060059236759,-19.333333333333382,0.2274348933941346
36.900000000000254,18.18711031031952,222.33750000000538,-9.465731554245508,-19.25000000000005,0.22743489339413467
37.000000000000256,17.25285358014453,220.41666666667203,-9.219403049254257,-19.166666666666718,0.2274348933941346
37.10000000000026,16.34322970046867,218.504166666672,-8.973074544263007,-19.083333333333385,0.2274348933941346
37.20000000000026,15.45823867129193,216.60000000000534,-8.726746039271758,-19.000000000000053,0.22743489339413459
37.30000000000026,14.597880492614316,214.704166666672,-8.480417534280509,-18.91666666666672,0.2274348933941346
37.40000000000026,13.762155164435827,212.81666666667198,-8.234089029289258,-18.83333333333339,0.2274348933941347
37.50000000000026,12.951062686756464,210.93750000000531,-7.987760524298008,-18.750000000000057,0.22743489339413467
37.600000000000264,12.164603059576224,209.06666666667198,-7.7414320193067585,-18.666666666666725,0.2274348933941346
37.700000000000266,11.402776282895111,207.20416666667197,-7.495103514315509,-18.583333333333393,0.22743489339413467
37.80000000000027,10.665582356713122,205.35000000000528,-7.248775009324259,-18.50000000000006,0.2274348933941347
37.90000000000027,9.953021281030258,203.50416666667195,-7.002446504333009,-18.41666666666673,0.2274348933941347
38.00000000000027,9.265093055846519,201.66666666667194,-6.756117999341759,-18.333333333333396,0.22743489339413475
38.10000000000027,8.601797681161905,199.83750000000526,-6.5097894943505095,-18.250000000000064,0.22743489339413475
38.20000000000027,7.963135156976417,198.0166666666719,-6.26346098935926,-18.166666666666732,0.22743489339413478
38.300000000000274,7.349105483290054,196.2041666666719,-6.01713248436801,-18.0833333333334,0.22743489339413475
38.400000000000276,6.759708660102816,194.40000000000524,-5.77080397937676,-18.000000000000068,0.22743489339413478
38.50000000000028,6.1949446874147025,192.6041666666719,-5.52447547438551,-17.916666666666735,0.22743489339413478
38.60000000000028,5.654813565225714,190.81666666667186,-5.27814696939426,-17.833333333333403,0.22743489339413478
38.70000000000028,5.139315293535851,189.0375000000052,-5.031818464403011,-17.75000000000007,0.22743489339413478
38.80000000000028,4.648449872345112,187.26666666667185,-4.785489959411761,-17.66666666666674,0.22743489339413486
38.90000000000028,4.182217301653499,185.50416666667184,-4.539161454420511,-17.583333333333407,0.22743489339413486
39.000000000000284,3.7406175814610103,183.75000000000514,-4.292832949429261,-17.500000000000075,0.2274348933941349
39.100000000000286,3.323650711767647,182.0041666666718,-4.046504444438011,-17.416666666666742,0.22743489339413486
39.20000000000029,2.931316692573408,180.2666666666718,-3.800175939446761,-17.33333333333341,0.22743489339413495
39.30000000000029,2.5636155238782945,178.5375000000051,-3.553847434455511,-17.250000000000078,0.22743489339413495
39.40000000000029,2.2205472056823057,176.81666666667178,-3.3075189294642606,-17.166666666666746,0.22743489339413495
39.50000000000029,1.902111737985442,175.10416666667177,-3.0611904244730104,-17.083333333333414,0.22743489339413495
39.60000000000029,1.6083091207877034,173.4000000000051,-2.81486191948176,-17.00000000000008,0.22743489339413495
39.700000000000294,1.33913935408909,171.70416666667174,-2.56853341449051,-16.91666666666675,0.22743489339413495
39.800000000000296,1.0946024378896013,170.01666666667174,-2.3222049094992596,-16.833333333333417,0.2274348933941349
39.9000000000003,0.874698372189238,168.33750000000506,-2.0758764045080094,-16.750000000000085,0.22743489339413495
40.0000000000003,0.6794271569879996,166.66666666667172,-1.8295478995167591,-16.666666666666753,0.2274348933941349
40.1000000000003,0.5087887922858862,165.0041666666717,-1.583219394525509,-16.58333333333342,0.2274348933941348
40.2000000000003,0.36278327808289784,163.35000000000502,-1.336890889534259,-16.50000000000009,0.22743489339413478
40.3000000000003,0.24141061437903444,161.70416666667168,-1.090562384543009,-16.416666666666757,0.22743489339413478
40.400000000000304,0.14467080117429604,160.06666666667167,-0.8442338795517591,-16.333333333333425,0.2274348933941347
40.500000000000306,0.07256383846868263,158.43750000000497,-0.5979053745605092,-16.250000000000092,0.2274348933941347
40.60000000000031,0.0250897262621942,156.81666666667164,-0.35157686956925926,-16.16666666666676,0.2274348933941347
40.70000000000031,0.0022484645548307702,155.20416666667163,-0.10524836457800935,-16.083333333333428,0.2274348933941347
40.80000000000031,0.0040400533465923035,153.60000000000494,0.14108014041324,-16.000000000000096,0.2274348933941342
40.90000000000031,0.029976188098141406,152.00416666667158,0.377642554617742,-15.916666666666764,0.21870824713416254
41.00000000000031,0.07908215035696975,150.41666666667157,0.6044766905588248,-15.833333333333432,0.20998160087419088
41.100000000000314,0.15038691829835524,148.8375000000049,0.8216186682688849,-15.7500000000001,0.20125495461421922
41.200000000000315,0.24292299865172548,147.26666666667154,1.0291029387985198,-15.666666666666767,0.19252830835424756
41.30000000000032,0.3557262609176386,145.70416666667154,1.2269623065197424,-15.583333333333435,0.1838016620942759
41.40000000000032,0.48783577375635473,144.15000000000487,1.4152279502545804,-15.500000000000103,0.17507501583430424
41.50000000000032,0.6382936434320099,142.60416666667152,1.5939294432585234,-15.41666666666677,0.16634836957433258
41.60000000000032,0.8061448541992611,141.0666666666715,1.763094772086499,-15.333333333333439,0.15762172331436092
41.70000000000032,0.9904371105219538,139.53750000000483,1.9227503543673554,-15.250000000000107,0.14889507705438926
41.800000000000324,1.1902206810158806,138.01666666667148,2.07292105551118,-15.166666666666774,0.1401684307944176
41.900000000000325,1.4045482440100494,136.50416666667147,2.213630204372195,-15.083333333333442,0.13144178453444594
42.00000000000033,1.632474734623081,135.00000000000477,2.3448996078884363,-15.00000000000011,0.12271513827447429
42.10000000000033,1.8730571932534001,133.50416666667144,2.4667495647179427,-14.916666666666778,0.11398849201450265
42.20000000000033,2.125354615383784,132.01666666667143,2.5791988778897346,-14.833333333333446,0.105261845754531
42.30000000000033,2.3884278026025947,130.53750000000474,2.6822648664864723,-14.750000000000114,0.09653519949455935
42.40000000000033,2.661339214745635,129.06666666667138,2.7759633763743277,-14.666666666666782,0.08780855323458771
42.500000000000334,2.943152823064065,127.60416666667136,2.860308789994276,-14.58333333333345,0.07908190697461606
42.600000000000335,3.2329339643251656,126.15000000000468,2.935314035227732,-14.500000000000117,0.07035526071464442
42.70000000000034,3.5297491957539617,124.70416666667133,3.000990593348188,-14.416666666666785,0.06162861445467277
42.80000000000034,3.8326661507248354,123.26666666667131,3.057348506069291,-14.333333333333453,0.052901968194701124
42.90000000000034,4.1407533951132285,121.83750000000462,3.1043963816985682,-14.25000000000012,0.04417532193472948
43.00000000000034,4.453080284218399,120.41666666667128,3.14214140040484,-14.166666666666789,0.03544867567475783
43.10000000000034,4.76871682016895,119.00416666667125,3.1705893186061775,-14.083333333333456,0.026722029414786186
43.200000000000344,5.086733509723464,117.60000000000457,3.1897444724841106,-14.000000000000124,0.01799538315481454
43.300000000000345,5.406201222379102,116.20416666667123,3.1996097806286494,-13.916666666666792,0.009268736894842892
43.40000000000035,5.726191048701413,114.81666666667121,3.200186745817547,-13.83333333333346,0.0005420906348712444
43.50000000000035,6.0457741587888965,113.43750000000453,3.191475455932114,-13.750000000000128,-0.008184555625100403
43.60000000000035,6.364021660786041,112.06666666667118,3.1734745840107688,-13.666666666666796,-0.01691120188507205
43.70000000000035,6.680004459358599,110.70416666667117,3.1461813874403903,-13.583333333333464,-0.025637848145043697
43.80000000000035,6.99279311404484,109.35000000000448,3.1095917062844296,-13.500000000000131,-0.03436449440501534
43.900000000000354,7.3014576973963425,108.00416666667114,3.0636999607456135,-13.4166666666668,-0.04309114066498699
44.000000000000355,7.605067652821621,106.66666666667112,3.0084991477599465,-13.333333333333467,-0.051817786924958635
44.10000000000036,7.902942226832989,105.33750000000444,2.948992332467421,-13.250000000000135,-0.05585179465598814
44.20000000000036,8.195090410050723,104.01666666667109,2.893971331887257,-13.166666666666803,-0.05164929498165952
44.30000000000036,8.481932638518838,102.70416666667107,2.8428732374750596,-13.08333333333347,-0.04797264932952829
44.40000000000036,8.763837861220278,101.40000000000438,2.795231216553733,-13.000000000000139,-0.04473245184148976
44.50000000000036,9.041132131293239,100.10416666667103,2.7506541849054744,-12.916666666666806,-0.04185812160932045
44.600000000000364,9.314105417312136,98.81666666667101,2.7088115354725004,-12.833333333333474,-0.03929324719749004
44.700000000000365,9.583017068796131,97.53750000000433,2.6694214942073975,-12.750000000000142,-0.03699223818759784
44.80000000000037,9.848100249621025,96.26666666667097,2.632242122290492,-12.66666666666681,-0.03491787686010582
44.90000000000037,10.109565569674238,95.00416666667095,2.5970642787737845,-12.583333333333478,-0.03303950119554947
45.00000000000037,10.367604086398167,93.75000000000426,2.5637060557047584,-12.500000000000146,-0.03133163803491808
45.10000000000037,10.622389805845176,92.50416666667091,2.5320083332353973,-12.416666666666814,-0.029772962091591904
45.20000000000037,10.874081782330293,91.26666666667089,2.501831196466957,-12.333333333333481,-0.028345494103302914
45.300000000000374,11.122825893272413,90.0375000000042,2.473051022375449,-12.25000000000015,-0.027033976719477392
45.400000000000375,11.368756349035682,88.81666666667086,2.4455580928899145,-12.166666666666817,-0.025825384033595872
45.50000000000038,11.611996984922657,87.60416666667084,2.4192546248496014,-12.083333333333485,-0.02470853269504033
45.60000000000038,11.852662372816775,86.40000000000416,2.394053133032752,-12.000000000000153,-0.023673771002627693
45.70000000000038,12.090858782537145,85.2041666666708,2.3698750613746546,-11.91666666666682,-0.02271272842188134
45.80000000000038,12.326685017191018,84.01666666667079,2.346649631702789,-11.833333333333488,-0.021818112327853193
45.90000000000038,12.560233142280682,82.8375000000041,2.3243128700905187,-11.750000000000156,-0.020983541957467426
46.000000000000384,12.791589124743856,81.66666666667075,2.302806779172976,-11.666666666666824,-0.020203411902204385
46.100000000000385,13.020833395258897,80.50416666667073,2.282078631127839,-11.583333333333492,-0.019472779219629116
46.20000000000039,13.248041344863736,79.35000000000404,2.2620803609689313,-11.50000000000016,-0.018787269555666532
46.30000000000039,13.473283765095935,78.20416666667069,2.2427680436750803,-11.416666666666828,-0.01814299866503373
46.40000000000039,13.696627239366373,77.06666666667067,2.2241014417336853,-11.333333333333496,-0.017536506477905438
46.50000000000039,13.91813449205838,75.93750000000398,2.20604361210646,-11.250000000000163,-0.01696470144654426
46.60000000000039,14.137864700841972,74.81666666667063,2.1885605635653906,-11.166666666666831,-0.016424813359789424
46.700000000000394,14.355873776865598,73.7041666666706,2.1716209569071503,-11.0833333333335,-0.015914353167890607
46.800000000000395,14.57221461680174,72.60000000000392,2.1551958418156607,-11.000000000000167,-0.015431078638815522
46.9000000000004,14.786937330150916,71.50416666667056,2.1392584251678715,-10.916666666666835,-0.014972964887462022
47.0000000000004,15.000089444730087,70.41666666667054,2.1237838664155317,-10.833333333333503,-0.014538178994396795
47.1000000000004,15.211716092869036,69.33750000000384,2.1087490963634385,-10.75000000000017,-0.014125058070833333
47.2000000000004,15.421860180498799,68.26666666667049,2.0941326562318148,-10.666666666666838,-0.01373209023917542
47.3000000000004,15.630562541028404,67.20416666667047,2.079914554360285,-10.583333333333506,-0.013357898089434517
47.400000000000404,15.837862075661505,66.15000000000379,2.0660761383017316,-10.500000000000174,-0.013001224245688439
47.500000000000405,16.043795881595628,65.10416666667044,2.052599980380709,-10.416666666666842,-0.012660918736982905
47.600000000000406,16.2483993693679,64.06666666667041,2.0394697750647337,-10.33333333333351,-0.012335927916416075
47.70000000000041,16.451706370457487,63.03750000000373,2.026670246727056,-10.250000000000178,-0.012025284712730445
47.80000000000041,16.653749236122536,62.01666666667038,2.014187066573949,-10.166666666666845,-0.011728100032254121
47.90000000000041,16.854558928334953,61.004166666670365,2.0020067776743358,-10.083333333333513,-0.011443555156822558
48.00000000000041,17.05416510357715,60.00000000000368,1.9901167271696147,-10.000000000000181,-0.011170895006436693
48.10000000000041,17.252596190178682,59.00416666667033,1.9785050048609996,-9.916666666666849,-0.010909422154725977
48.200000000000415,17.449879459795426,58.01666666667031,1.967160387473825,-9.833333333333517,-0.010658491501468737
48.300000000000416,17.646041093568414,57.03750000000363,1.9560722879859116,-9.750000000000185,-0.010417505520029558
48.40000000000042,17.84110624344183,56.06666666667029,1.9452307094824448,-9.666666666666853,-0.010185910009050395
48.50000000000042,18.035099089069192,55.104166666670274,1.9346262030648438,-9.583333333333522,-0.009963190287442185
48.60000000000042,18.228042890692297,54.150000000003594,1.9242498293973058,-9.500000000000192,-0.009748867779963314
48.70000000000042,18.419960038338335,53.20416666667025,1.9140931235234506,-9.41666666666686,-0.00954249694768305
48.80000000000042,18.6108720976459,52.26666666667023,1.90414806262784,-9.33333333333353,-0.00934366252361101
48.900000000000425,18.800799852599994,51.33750000000355,1.894407036454037,-9.250000000000199,-0.009151977018893255
49.000000000000426,18.989763345428848,50.4166666666702,1.8848628201230753,-9.166666666666869,-0.008967078469366778
49.10000000000043,19.17778191389122,49.50416666667019,1.8755085491243861,-9.083333333333538,-0.008788628396040459
49.20000000000043,19.364874226161234,48.600000000003504,1.8663376962759377,-9.000000000000208,-0.008616309956325905
49.30000000000043,19.551058313498633,47.704166666670154,1.8573440504720449,-8.916666666666877,-0.00844982626565415
49.40000000000043,19.736351600875054,46.81666666667014,1.848521697056419,-8.833333333333545,-0.00828889887155005
49.50000000000043,19.92077093571162,45.93750000000345,1.8398649996748806,-8.750000000000215,-0.008133266364350118
49.600000000000435,20.104332614869218,45.0666666666701,1.831368583477051,-8.666666666666885,-0.007982683110588196
49.700000000000436,20.287052410020546,44.20416666667008,1.823027319549528,-8.583333333333552,-0.007836918096675872
49.80000000000044,20.46894559152176,43.3500000000034,1.814836310474739,-8.500000000000222,-0.007695753871903809
49.90000000000044,20.6500269508915,42.504166666670045,1.8067908769200625,-8.416666666666892,-0.007558985581014759
50.00000000000044,20.830310821996058,41.666666666670025,1.7988865451710412,-8.333333333333561,-0.007426420077672421
50.10000000000044,21.009811101031147,40.83750000000334,1.7911190355307618,-8.250000000000231,-0.007297875111092987
50.20000000000044,21.188541265383424,40.016666666669984,1.7834842515148237,-8.166666666666899,-0.007173178578935804
50.300000000000445,21.36651439144806,39.20416666666996,1.7759782697778979,-8.083333333333568,-0.00705216784028051
50.400000000000446,21.543743171472645,38.400000000003274,1.7685973307137663,-8.000000000000238,-0.006934689083163543
50.50000000000045,21.720239929492134,37.60416666666992,1.7613378296760132,-7.916666666666907,-0.006820596741717608
50.60000000000045,21.896016636414497,36.816666666669896,1.7541963087712753,-7.8333333333335755,-0.006709752958463242
50.70000000000045,22.07108492431212,36.037500000003206,1.747169449181232,-7.750000000000244,-0.006602027087750061
50.80000000000045,22.24545609996985,35.26666666666985,1.7402540639733446,-7.666666666666913,-0.0064972952367438035
50.90000000000045,22.419141157736707,34.504166666669825,1.733447091363824,-7.583333333333582,-0.006395439840709738
51.000000000000455,22.59215079172487,33.75000000000313,1.7267455883994236,-7.5000000000002505,-0.006296349269658972
51.100000000000456,22.764495407396215,33.004166666669775,1.7201467250274842,-7.416666666666919,-0.006199917463706103
51.20000000000046,22.9361851325739,32.26666666666976,1.7136477785262114,-7.333333333333588,-0.006106043594738546
51.30000000000046,23.107229827913685,31.537500000003064,1.7072461282694795,-7.250000000000257,-0.006014631752223298
51.40000000000046,23.277639096867286,30.816666666669704,1.7009392508025618,-7.166666666666925,-0.005925590651178814
51.50000000000046,23.44742229516777,30.104166666669677,1.6947247152070894,-7.083333333333594,-0.005838833360520866
51.60000000000046,23.61658853986489,29.400000000002983,1.6886001787352793,-7.000000000000263,-0.005754277050153939
51.700000000000465,23.785146717936403,28.70416666666962,1.6825633826950475,-6.916666666666932,-0.005671842755326129
51.800000000000466,23.953105494499606,28.016666666669593,1.676612148569064,-6.8333333333336,-0.005591455156897206
51.90000000000047,24.120473320645665,27.3375000000029,1.6707443743521155,-6.750000000000269,-0.005513042376288323
52.00000000000047,24.28725844091789,26.666666666669542,1.6649580310923422,-6.666666666666938,-0.0054365357839890605
52.10000000000047,24.453468900453657,26.004166666669516,1.6592511596230028,-6.583333333333607,-0.005361869820594333
52.20000000000047,24.619112551808428,25.350000000002822,1.6536218674724334,-6.500000000000275,-0.005288981829431269
52.30000000000047,24.784197061479087,24.70416666666946,1.6480683259407707,-6.416666666666944,-0.005217811899915555
52.400000000000475,24.94872991614277,24.066666666669434,1.6425887673328567,-6.333333333333613,-0.005148302720848567
52.500000000000476,25.112718428626287,23.43750000000274,1.6371814823375146,-6.2500000000002816,-0.00508039944293188
52.60000000000048,25.27616974362037,22.816666666669377,1.6318448175440816,-6.16666666666695,-0.005014049549835012
52.70000000000048,25.439090843151963,22.204166666669348,1.6265771730877503,-6.083333333333619,-0.0049492027372060625
52.80000000000048,25.601488551827142,21.60000000000265,1.6213770004158516,-6.000000000000288,-0.0048858107990640155
52.90000000000048,25.763369541856324,21.00416666666929,1.6162428001677769,-5.9166666666669565,-0.004823827521056035
53.00000000000048,25.924740337872798,20.416666666669258,1.6111731201617314,-5.833333333333625,-0.004763208580103856
53.100000000000485,26.085607321554985,19.83750000000256,1.6061665534819884,-5.750000000000294,-0.0047039114500005055
53.200000000000486,26.245976736062122,19.2666666666692,1.601221736660736,-5.666666666666963,-0.004645895312552495
53.30000000000049,26.40585469029261,18.70416666666917,1.596337347949014,-5.5833333333336315,-0.0045891209738936805
53.40000000000049,26.56524716297364,18.150000000002475,1.5915121056716002,-5.5000000000003,-0.004533550785625352
53.50000000000049,26.724160006590274,17.604166666669112,1.5867447666610497,-5.416666666666969,-0.00447914857046309
53.60000000000049,26.882598951161647,17.066666666669082,1.582034124766402,-5.333333333333638,-0.004425879552094766
53.70000000000049,27.040569607871586,16.537500000002385,1.577379009432367,-5.250000000000306,-0.004373710288975907
53.800000000000495,27.198077472560456,16.01666666666902,1.5727782843450642,-5.166666666666975,-0.00432260861180867
53.900000000000496,27.35512792908474,15.50416666666899,1.568230846140649,-5.083333333333644,-0.004272543564469149
54.0000000000005,27.511726252550442,15.000000000002292,1.5637356231733819,-5.000000000000313,-0.004223485348164611
54.1000000000005,27.667877612426107,14.504166666668926,1.5592915743399236,-4.916666666666981,-0.004175405268617905
54.2000000000005,27.823587075540942,14.016666666668895,1.5548976879568288,-4.83333333333365,-0.0041282756860905635
54.3000000000005,27.978859608973202,13.537500000002197,1.5505529806884069,-4.750000000000319,-0.004082069968069422
54.4000000000005,28.133700082833737,13.066666666668832,1.5462564965222856,-4.666666666666988,-0.00403676244445369
54.500000000000504,28.28811327294936,12.6041666666688,1.5420073057901782,-4.583333333333656,-0.00399232836509071
